emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,1751,15,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,1810,2,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2132,13,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2150,21,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2152,15,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2304,2,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2421,21,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2620,20,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,3130,20,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,3203,50,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,3451,1,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,3919,19,3500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2009,0,3000,3,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,2011,0,3000,3,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,3500,0,3000,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,4014,10,3000,0,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,0
Abu Dhabi,2212,0,2500,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,1900,1,2000,5,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,1967,0,2000,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,1007,1,1200,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
